image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/002210b7-1c2c-4363-a924-932de2536706.jpg,"The image features a man dressed in a red racing suit against a solid black background. The suit, a vibrant shade of red, has a simple, classic design with long sleeves and pants, accented with white piping details along the collar and shoulder seams. The man is holding a racing helmet in his left hand, the helmet featuring a dark visor and a color scheme of gray, black, and yellow.

The man's expression is somewhat serious, with a slight hint of a smile. His hair is neatly styled back, revealing a clean-cut appearance. He stands confidently, one hand holding the helmet while the other rests on his hip. The lighting in the image is focused and direct, highlighting the texture of the racing suit and the contours of the man's face, adding a sense of drama to the portrait. The overall composition is clean and straightforward, placing the focus entirely on the subject and his racing attire.",occlusion,blur,12.6817,5.5128,1.8387,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/002210b7-1c2c-4363-a924-932de2536706.jpg,"The image features a man dressed in a red racing suit against a solid black background. The suit, a vibrant shade of red, has a simple, classic design with long sleeves and pants, accented with white piping details along the collar and shoulder seams. The man is holding a racing helmet in his left hand, the helmet featuring a dark visor and a color scheme of gray, black, and yellow.

The man's expression is somewhat serious, with a slight hint of a smile. His hair is neatly styled back, revealing a clean-cut appearance. He stands confidently, one hand holding the helmet while the other rests on his hip. The lighting in the image is focused and direct, highlighting the texture of the racing suit and the contours of the man's face, adding a sense of drama to the portrait. The overall composition is clean and straightforward, placing the focus entirely on the subject and his racing attire.",occlusion,black,12.6817,7.5228,2.1598,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/fc641478-f5d3-422b-b1c6-ba2bfff282da.jpg,Sunlit birch trees stand out in a dark forest.,occlusion,gray,11.9359,6.3896,6.3896,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/fc641478-f5d3-422b-b1c6-ba2bfff282da.jpg,Sunlit birch trees stand out in a dark forest.,occlusion,mean,11.9359,22.1725,22.1725,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/fc641478-f5d3-422b-b1c6-ba2bfff282da.jpg,Sunlit birch trees stand out in a dark forest.,occlusion,blur,11.9359,18.7747,18.7747,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/fc641478-f5d3-422b-b1c6-ba2bfff282da.jpg,Sunlit birch trees stand out in a dark forest.,occlusion,black,11.9359,22.1457,22.1457,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cc2fbd21-454b-4306-9990-713ed6b631cc.jpg,"Captured in a high-angle medium shot, a young man perches thoughtfully atop a craggy, reddish-brown rock formation. He is turned towards the left side of the frame, gazing into the distance with a contemplative expression.

The man is dressed in a casual, modern style. A dark-colored baseball cap sits atop his head, casting a shadow over his face. A black hood is pulled up, partially obscuring his features. He wears a dark olive-green jacket adorned with a circular patch on the left breast and stylized orange detailing on the sleeves. His legs are clad in grey trousers, and light grey sneakers complete his outfit.

The background is a simple, clear sky, softly transitioning from a deeper hue at the horizon to a pale, muted color overhead. The minimalist backdrop allows the man and the rock formation to become the focal point of the image. The overall lighting is soft and even, suggesting either an overcast day or a time near sunrise or sunset. The scene evokes a sense of solitude and reflection.",occlusion,gray,11.4776,2.2231,0.4742,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cc2fbd21-454b-4306-9990-713ed6b631cc.jpg,"Captured in a high-angle medium shot, a young man perches thoughtfully atop a craggy, reddish-brown rock formation. He is turned towards the left side of the frame, gazing into the distance with a contemplative expression.

The man is dressed in a casual, modern style. A dark-colored baseball cap sits atop his head, casting a shadow over his face. A black hood is pulled up, partially obscuring his features. He wears a dark olive-green jacket adorned with a circular patch on the left breast and stylized orange detailing on the sleeves. His legs are clad in grey trousers, and light grey sneakers complete his outfit.

The background is a simple, clear sky, softly transitioning from a deeper hue at the horizon to a pale, muted color overhead. The minimalist backdrop allows the man and the rock formation to become the focal point of the image. The overall lighting is soft and even, suggesting either an overcast day or a time near sunrise or sunset. The scene evokes a sense of solitude and reflection.",occlusion,mean,11.4776,6.1403,1.4999,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cc2fbd21-454b-4306-9990-713ed6b631cc.jpg,"Captured in a high-angle medium shot, a young man perches thoughtfully atop a craggy, reddish-brown rock formation. He is turned towards the left side of the frame, gazing into the distance with a contemplative expression.

The man is dressed in a casual, modern style. A dark-colored baseball cap sits atop his head, casting a shadow over his face. A black hood is pulled up, partially obscuring his features. He wears a dark olive-green jacket adorned with a circular patch on the left breast and stylized orange detailing on the sleeves. His legs are clad in grey trousers, and light grey sneakers complete his outfit.

The background is a simple, clear sky, softly transitioning from a deeper hue at the horizon to a pale, muted color overhead. The minimalist backdrop allows the man and the rock formation to become the focal point of the image. The overall lighting is soft and even, suggesting either an overcast day or a time near sunrise or sunset. The scene evokes a sense of solitude and reflection.",occlusion,blur,11.4776,3.1354,0.9685,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cc2fbd21-454b-4306-9990-713ed6b631cc.jpg,"Captured in a high-angle medium shot, a young man perches thoughtfully atop a craggy, reddish-brown rock formation. He is turned towards the left side of the frame, gazing into the distance with a contemplative expression.

The man is dressed in a casual, modern style. A dark-colored baseball cap sits atop his head, casting a shadow over his face. A black hood is pulled up, partially obscuring his features. He wears a dark olive-green jacket adorned with a circular patch on the left breast and stylized orange detailing on the sleeves. His legs are clad in grey trousers, and light grey sneakers complete his outfit.

The background is a simple, clear sky, softly transitioning from a deeper hue at the horizon to a pale, muted color overhead. The minimalist backdrop allows the man and the rock formation to become the focal point of the image. The overall lighting is soft and even, suggesting either an overcast day or a time near sunrise or sunset. The scene evokes a sense of solitude and reflection.",occlusion,black,11.4776,7.4279,1.2947,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/8d11ee8a-67fc-410b-bd98-e1910ec4abf7.jpg,"The photograph showcases an elegantly dressed elderly couple, their foreheads gently touching, hands clasped in what appears to be a tender moment of shared affection. The man, with his distinguished white hair and beard, is clad in a classic, long, grey plaid coat. He is also wearing brown leather gloves. The woman, her similarly silver hair styled in soft waves, is wearing a refined, cream-colored coat with a matching belt.

In the background, a vintage orange car with a white roof adds a touch of nostalgia to the scene. The muted colors and soft focus give the image a timeless quality, reminiscent of a bygone era. The setting seems to be an outdoor location, possibly a park or a quiet street, with trees in the background hinting at a crisp, autumnal day. The overall mood of the photograph is one of enduring love and companionship, captured in a moment of quiet intimacy.",occlusion,gray,14.4149,4.7419,1.3828,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/8d11ee8a-67fc-410b-bd98-e1910ec4abf7.jpg,"The photograph showcases an elegantly dressed elderly couple, their foreheads gently touching, hands clasped in what appears to be a tender moment of shared affection. The man, with his distinguished white hair and beard, is clad in a classic, long, grey plaid coat. He is also wearing brown leather gloves. The woman, her similarly silver hair styled in soft waves, is wearing a refined, cream-colored coat with a matching belt.

In the background, a vintage orange car with a white roof adds a touch of nostalgia to the scene. The muted colors and soft focus give the image a timeless quality, reminiscent of a bygone era. The setting seems to be an outdoor location, possibly a park or a quiet street, with trees in the background hinting at a crisp, autumnal day. The overall mood of the photograph is one of enduring love and companionship, captured in a moment of quiet intimacy.",occlusion,mean,14.4149,8.3797,4.8922,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/8d11ee8a-67fc-410b-bd98-e1910ec4abf7.jpg,"The photograph showcases an elegantly dressed elderly couple, their foreheads gently touching, hands clasped in what appears to be a tender moment of shared affection. The man, with his distinguished white hair and beard, is clad in a classic, long, grey plaid coat. He is also wearing brown leather gloves. The woman, her similarly silver hair styled in soft waves, is wearing a refined, cream-colored coat with a matching belt.

In the background, a vintage orange car with a white roof adds a touch of nostalgia to the scene. The muted colors and soft focus give the image a timeless quality, reminiscent of a bygone era. The setting seems to be an outdoor location, possibly a park or a quiet street, with trees in the background hinting at a crisp, autumnal day. The overall mood of the photograph is one of enduring love and companionship, captured in a moment of quiet intimacy.",occlusion,blur,14.4149,7.1572,4.2018,6,,,,
